"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.984776625E0,2.101642795E-2,1.132547200E-2,-2.104629260E-1,2.118126526E-1
2.994751625E0,9.434555545E-3,2.050881654E-2,-2.046110326E-1,2.058526100E-1
3.004727625E0,1.694376916E-2,3.360774904E-2,-1.289059621E-1,1.342881945E-1
3.014703625E0,6.457007155E-2,4.233237952E-2,-7.480576873E-2,1.075045466E-1
3.024679625E0,8.561222725E-2,2.365169495E-2,-3.737949550E-2,9.636432334E-2
3.034655625E0,1.101076023E-1,3.061309755E-3,3.315839052E-2,1.150327543E-1
3.044631625E0,8.986666135E-2,-1.465984672E-2,7.790303886E-2,1.198324305E-1
3.054606625E0,9.221936166E-2,-2.514916688E-2,2.928285599E-2,9.997188062E-2
3.064582625E0,1.170826728E-1,-4.367226899E-2,-2.245564699E-2,1.269640714E-1
3.074558625E0,1.398992392E-1,-5.229281902E-2,-1.104217440E-1,1.857398654E-1
3.084534625E0,1.224335329E-1,-4.254784942E-2,-1.228096551E-1,1.785567161E-1
3.094510625E0,8.581183657E-2,-2.398323208E-2,-1.151796234E-1,1.456200960E-1
3.104486625E0,9.349727064E-2,-1.036097378E-2,-9.649426103E-2,1.347599043E-1
3.114462625E0,1.024397099E-1,-1.419119239E-3,-9.087976456E-2,1.369490404E-1
3.124437625E0,6.549707450E-2,-2.570933014E-2,-1.360477513E-1,1.531660114E-1
3.134413625E0,3.439500354E-2,-2.461560845E-2,-9.855014205E-2,1.072430648E-1
3.144389625E0,2.977804206E-2,3.140919596E-2,-6.694301784E-2,7.971597718E-2
3.154365625E0,4.573984444E-3,4.271800339E-2,-8.387070715E-2,9.423398891E-2
3.164341625E0,-1.835601792E-2,3.795895457E-2,-8.597687423E-2,9.575932607E-2
3.174317625E0,-1.338800423E-2,3.847847968E-2,-8.298193038E-2,9.244367380E-2
3.184292625E0,2.145124152E-3,2.992985040E-2,-7.147694886E-2,7.752000852E-2
3.194268625E0,1.817095354E-2,2.991815597E-2,-4.140413404E-2,5.421791147E-2
3.204244625E0,5.832458742E-2,6.120572984E-2,-4.740571618E-2,9.692884395E-2
3.214220625E0,5.497961462E-2,7.542732775E-2,3.938684464E-3,9.342137352E-2
3.224196625E0,1.294573545E-2,9.554145724E-2,2.617330670E-2,9.990397440E-2
3.234172625E0,2.463139594E-5,8.711854309E-2,5.458200395E-2,1.028048458E-1
3.244147625E0,1.351459645E-2,8.613211781E-2,3.373141766E-2,9.348365939E-2
3.254123625E0,-1.645472266E-2,5.463141292E-2,-3.035874367E-3,5.713637816E-2
3.264099625E0,-6.886346273E-2,5.241707236E-2,3.345659852E-2,9.278507401E-2
3.274075625E0,-5.285173975E-2,5.183585912E-2,2.982138455E-2,7.980963389E-2
3.284051625E0,-2.557060495E-2,5.459866852E-2,-6.040173769E-4,6.029291234E-2
3.294027625E0,-1.177833885E-2,5.175107449E-2,-2.744390666E-2,5.975007105E-2
3.304002625E0,-2.011076733E-3,6.396035314E-2,-1.910285354E-3,6.402046855E-2
3.313978625E0,-1.098969564E-2,7.231310070E-2,3.777476728E-2,8.232187428E-2
3.323954625E0,-1.215833478E-2,8.386807591E-2,1.447244346E-2,8.597168651E-2
3.333930625E0,1.798998222E-2,7.312177062E-2,-1.789949656E-2,7.740041845E-2
3.343906625E0,9.107952006E-2,6.115310490E-2,-2.430161297E-2,1.123643609E-1
3.353882625E0,5.580297567E-2,7.090129048E-2,-3.280872703E-3,9.028692713E-2
3.363858625E0,1.297139011E-2,8.422651023E-2,-2.772164941E-3,8.526456993E-2
3.373833625E0,5.586181328E-2,1.278946862E-1,4.403011858E-2,1.463428996E-1
3.383809625E0,1.221623683E-1,1.422390756E-1,8.128857672E-2,2.043610324E-1
3.393785625E0,1.693551727E-1,1.273786694E-1,6.293475151E-2,2.210594556E-1
3.403761625E0,1.951982579E-1,7.457158774E-2,-1.431339920E-2,2.094472607E-1
3.413737625E0,1.563777161E-1,7.330654263E-2,1.050744653E-2,1.730267197E-1
3.423713625E0,1.067412141E-1,9.457198888E-2,4.354070663E-2,1.491084874E-1
3.433688625E0,1.057543503E-1,6.648898154E-2,5.228755653E-2,1.354206625E-1
3.443664625E0,3.401707607E-1,-7.281683832E-2,5.516847968E-2,3.522243596E-1
3.453640625E0,7.674192801E-2,4.024609298E-2,7.543083608E-2,1.148863897E-1
3.463616625E0,3.012777865E-3,2.078609151E-1,9.698952019E-2,2.293953005E-1
3.473592625E0,-2.993350491E-2,1.994768849E-1,3.594751239E-2,2.048884232E-1
3.483568625E0,-4.330265187E-2,1.387243143E-1,-5.668758631E-2,1.559905044E-1
3.493543625E0,-1.896708850E-2,3.647142291E-2,-7.639153361E-2,8.675010976E-2
3.503519625E0,1.345217742E-2,-6.154165238E-2,-5.249630213E-3,6.321308941E-2
3.513495625E0,-5.200539183E-2,-8.535151452E-2,2.891389668E-2,1.040454479E-1
3.523471625E0,5.564082507E-2,-3.297888100E-2,-6.212140381E-2,8.968041491E-2
3.533447625E0,1.234243071E-1,1.891720444E-2,-1.832926691E-2,1.262037330E-1
3.543423625E0,5.223204453E-2,-1.799275964E-2,2.840343475E-2,6.211828218E-2
3.553398625E0,2.293267015E-2,-6.815309912E-2,4.023352146E-2,8.239835271E-2
3.563374625E0,1.804231480E-4,-5.717875242E-2,6.583964825E-3,5.755684906E-2
3.573350625E0,3.108394459E-2,-8.808187187E-2,-4.344598174E-2,1.030154410E-1
3.583326625E0,4.190765239E-2,-7.781094521E-2,-1.353086632E-1,1.616144451E-1
3.593302625E0,-2.980040766E-2,-2.033983201E-2,-1.733991802E-1,1.771130959E-1
3.603278625E0,-1.471015836E-1,4.288640320E-2,-1.771513385E-1,2.342236457E-1
3.613253625E0,-2.258135847E-1,6.627643526E-2,-2.523108637E-1,3.450291479E-1
3.623229625E0,-2.189560433E-1,-3.413984567E-2,-2.396305919E-1,3.263894890E-1
3.633205625E0,-1.213273128E-1,-1.033621082E-1,-1.316582465E-1,2.067315557E-1
3.643181625E0,-1.688357938E-2,-2.447205931E-2,-1.021771699E-1,1.064148063E-1
3.653157625E0,9.205483563E-2,8.860402822E-2,-2.211247391E-1,2.553838617E-1
3.663133625E0,3.058329502E-1,-4.933588207E-2,-2.511320651E-1,3.987920972E-1
3.673109625E0,1.637620552E-1,-4.798078984E-1,-2.835385036E-1,5.808852840E-1
3.683084625E0,2.164034779E-1,-5.776929197E-1,-8.492332292E-1,1.049645965E0
3.693060625E0,2.411479078E-1,-9.954241455E-2,-1.260676067E0,1.287386947E0
3.703036625E0,-2.129990827E-1,4.280454218E-3,-1.252967098E0,1.270949834E0
3.713012625E0,-1.212177506E-1,-1.253610876E-1,-9.905534148E-1,1.005785868E0
3.722988625E0,2.684786343E-1,7.274608701E-2,-2.522599930E-1,3.755101520E-1
3.732964625E0,1.257523212E-1,-2.805903375E-2,6.271735203E-1,6.402714895E-1
3.742939625E0,-2.508861165E-2,-7.272562176E-2,9.402176589E-1,9.433597938E-1
3.752915625E0,1.557519179E-2,-9.313123494E-2,7.642269927E-1,7.700382523E-1
3.762891625E0,2.515072370E-1,-2.544050440E-2,4.270484716E-1,4.962595154E-1
3.772867625E0,3.546709784E-1,-2.415323988E-2,2.968882817E-1,4.631603758E-1
3.782843625E0,2.227527683E-1,9.391505420E-3,2.820240748E-1,3.595060152E-1
3.792819625E0,-2.717964906E-2,7.667073816E-2,2.810078287E-1,2.925449285E-1
3.802794625E0,-2.977328755E-1,1.415948586E-1,2.969344747E-1,4.436936459E-1
3.812770625E0,-5.069417199E-1,2.333378184E-1,1.696937996E-1,5.832944629E-1
3.822746625E0,-3.503799992E-1,1.232756782E-1,7.901693344E-2,3.797455891E-1
3.832722625E0,-6.976897717E-3,-5.393968731E-2,1.311705887E-2,5.594840661E-2
3.842698625E0,2.100604183E-1,-5.672515467E-2,1.451530355E-1,2.615578832E-1
3.852674625E0,5.923934776E-2,-9.891471595E-2,3.689540452E-1,3.865494908E-1
3.862649625E0,-1.673746112E-1,-7.551839814E-2,3.398547918E-1,3.862881935E-1
3.872625625E0,-7.232731674E-2,2.287006840E-2,1.711602813E-1,1.872167799E-1
3.882601625E0,-1.029164772E-2,-4.253498554E-2,7.332057595E-2,8.538764469E-2
3.892577625E0,-9.029964767E-3,-6.626941860E-2,2.993014276E-2,7.327338910E-2
3.902553625E0,-7.069422595E-2,-1.550184578E-2,2.958164871E-2,7.818602654E-2
3.912529625E0,-5.634947106E-2,4.481890798E-3,1.862221241E-2,5.951585528E-2
3.922504625E0,1.840330727E-2,-3.764291257E-2,5.907851279E-2,7.242887034E-2
3.932480750E0,9.073014893E-3,-4.067630187E-2,5.838678718E-2,7.173491514E-2
3.942456750E0,1.217415880E-2,3.018332720E-3,5.786229193E-2,5.920612555E-2
3.952432750E0,1.557378846E-1,1.094189465E-1,-3.460265279E-2,1.934531936E-1
3.962408750E0,-2.695931867E-4,1.003557622E-2,-1.227675551E-1,1.231773439E-1
3.972384750E0,-1.171237495E-1,2.113797694E-2,-1.882622176E-1,2.227272982E-1
3.982359750E0,-7.082761556E-2,7.135503441E-2,-1.199328250E-1,1.564991200E-1
3.992335750E0,-7.527979519E-2,4.875759244E-2,-6.492689788E-2,1.107242180E-1
4.002311750E0,-6.629189383E-2,1.879090458E-2,-3.745317042E-2,7.842482552E-2
4.012287750E0,-6.426711269E-3,4.647922486E-2,-2.393323839E-2,5.267277153E-2
4.022263750E0,-6.875558160E-3,1.313898593E-2,-3.331509590E-2,3.646644850E-2
4.032239750E0,-9.944823783E-2,-2.823825091E-2,-1.721981621E-1,2.008471007E-1
4.042214750E0,-6.206260275E-2,3.908863664E-4,-2.632393098E-1,2.704567501E-1
4.052190750E0,-2.066329267E-2,-2.682819486E-2,-2.398983943E-1,2.422766256E-1
4.062166750E0,-3.347223982E-2,-3.216231734E-2,-1.875839406E-1,1.932421804E-1
4.072142750E0,-7.782757323E-2,-1.221688002E-2,-1.096101505E-1,1.349843265E-1
4.082118750E0,-7.187097810E-2,2.045706868E-2,-3.980959833E-2,8.466837232E-2
4.092094750E0,-9.988882553E-2,-4.685870916E-2,4.842488587E-2,1.204926789E-1
4.102069750E0,8.009808362E-3,1.761561424E-2,-3.106216371E-2,3.659678824E-2
4.112045750E0,1.338280386E-1,4.625469178E-2,-3.961020827E-2,1.470320000E-1
4.122021750E0,4.014332816E-2,-4.949551105E-2,-5.839789689E-2,8.643845655E-2
4.131997750E0,1.607849088E-2,-2.515939951E-2,-1.432971293E-1,1.463747947E-1
4.141973750E0,2.525609784E-2,-1.794101179E-2,-1.272769278E-1,1.309930026E-1
4.151949750E0,3.612625446E-2,-2.238928109E-2,-1.038097125E-1,1.121732704E-1
4.161924750E0,2.338166323E-2,-1.275599331E-2,-1.701042742E-1,1.721768905E-1
4.171900750E0,1.930520374E-2,-1.541969240E-2,-1.791288668E-1,1.808248012E-1
4.181876750E0,5.714494821E-2,-4.044665247E-2,-1.731272846E-1,1.867472449E-1
4.191852750E0,6.620747466E-2,-3.853110462E-2,-1.923359728E-1,2.070294717E-1
4.201828750E0,7.361830886E-2,-3.434128225E-2,-1.051364458E-1,1.328632805E-1
4.211804750E0,8.868654706E-2,-3.846123040E-2,4.560828209E-4,9.666839134E-2
4.221779750E0,1.162090988E-1,-1.343134671E-2,1.036050600E-1,1.562656845E-1
4.231755750E0,1.581707648E-1,8.551552892E-4,1.329884881E-1,2.066510588E-1
4.241731750E0,1.550550394E-1,-1.179091036E-3,7.141613781E-2,1.707153193E-1
4.251707750E0,1.855069000E-1,1.127635539E-2,-2.378121078E-2,1.873646501E-1
4.261683750E0,1.608938862E-1,1.756445110E-2,-1.190703607E-1,2.009305934E-1
4.271659750E0,1.018306858E-1,2.925011158E-2,-9.204160631E-2,1.403449853E-1
4.281634750E0,9.995051365E-2,5.033604831E-2,-4.051594198E-2,1.190183368E-1
4.291610750E0,1.100678047E-1,5.480361342E-2,-6.192961514E-2,1.376722009E-1
4.301586750E0,9.807867374E-2,5.392945468E-2,-3.521427155E-2,1.173365128E-1
4.311562750E0,1.003134796E-1,6.212257326E-2,-2.952083766E-2,1.216284841E-1
4.321538750E0,7.574282158E-2,5.570437700E-2,-2.873029411E-2,9.831267689E-2
4.331514750E0,4.964914665E-2,3.271020144E-2,-7.046538055E-2,9.219742348E-2
4.341489750E0,2.065631256E-2,1.540712088E-2,-1.414687049E-1,1.437965824E-1
4.351465750E0,-3.483975738E-2,3.394308686E-3,-8.339532852E-2,9.044396522E-2
4.361441750E0,-7.521076150E-2,-1.452711493E-2,3.901028395E-2,8.596218917E-2
4.371417750E0,-2.717329022E-2,-2.808593094E-2,7.048759997E-2,8.059596124E-2
4.381393750E0,-5.022425685E-2,-4.966829628E-2,2.815902114E-2,7.604173921E-2
4.391369750E0,-3.170433417E-2,-4.225461155E-2,6.672608614E-2,8.510574348E-2
4.401344750E0,-7.541702203E-2,-3.575046122E-2,2.731409848E-2,8.781732554E-2
4.411320750E0,-3.724753115E-2,-1.454348713E-2,1.412687302E-2,4.240825552E-2
4.421296750E0,2.446741808E-2,-3.267219454E-2,1.015778303E-2,4.206313588E-2
4.431272750E0,3.277375337E-2,-2.471910417E-2,-5.323889852E-2,6.722747456E-2
4.441248750E0,5.098530851E-2,-2.549093664E-3,-9.220942140E-2,1.053972341E-1
4.451224750E0,4.908649832E-2,1.312524498E-2,-7.835035086E-2,9.338379866E-2
4.461199750E0,5.047616221E-2,9.883548617E-3,-3.579665422E-2,6.266520517E-2
4.471175750E0,2.500671409E-2,-1.406840086E-3,-9.706377983E-5,2.504644426E-2
4.481151750E0,3.587018296E-2,-4.849388301E-3,2.817013085E-2,4.586657677E-2
4.491127750E0,7.392682258E-2,-1.516183019E-3,3.304787815E-2,8.099158078E-2
4.501103750E0,9.888997491E-2,1.130383730E-2,9.577739239E-4,9.953854132E-2
4.511079750E0,1.225167461E-1,8.783102632E-3,-6.481930912E-2,1.388849841E-1
4.521054750E0,1.124972132E-1,1.298461944E-2,-1.286615485E-1,1.714001674E-1
4.531030750E0,6.783599731E-2,6.919595003E-3,-1.573041344E-1,1.714473506E-1
4.541006750E0,6.767000947E-2,3.701521397E-2,-1.041523594E-1,1.296035116E-1
4.550982750E0,8.563678555E-2,-1.545155972E-2,-5.012584090E-2,1.004241488E-1
4.560958750E0,8.591328576E-2,-1.795329094E-2,-3.925060451E-2,9.614584380E-2
4.570934750E0,9.727676466E-2,5.453113317E-3,-1.233236253E-2,9.820688649E-2
4.580909750E0,7.362978403E-2,-6.588642597E-3,-2.768130362E-2,7.893674605E-2
4.590885750E0,7.204369023E-2,-1.750773311E-2,-2.729948044E-2,7.900680764E-2
4.600861750E0,4.805033516E-2,-4.853481352E-3,-4.874063551E-2,6.861516262E-2
4.610837750E0,4.474837594E-3,-8.054539561E-3,-6.932458878E-2,6.993424331E-2
4.620813750E0,1.405995894E-2,-5.734072030E-3,-5.546961129E-2,5.751034519E-2
4.630789750E0,1.823607691E-2,-1.937884212E-2,-7.761886418E-2,8.205353191E-2
4.640764750E0,-4.155579619E-3,-2.036819100E-2,-1.393496740E-1,1.408916736E-1
4.650740750E0,-3.071260985E-2,-1.884382188E-2,-1.625373924E-1,1.664835065E-1
4.660716750E0,1.276900336E-2,-4.603805244E-3,-1.457991529E-1,1.464296262E-1
4.670692750E0,1.505256034E-2,8.050154150E-3,-1.262016249E-1,1.273508330E-1
4.680668750E0,-6.237151846E-4,1.719432235E-2,-1.443788642E-1,1.454004476E-1
4.690643750E0,-2.146202233E-2,2.351545483E-2,-1.043342078E-1,1.090835548E-1
4.700619750E0,3.129941449E-3,3.233130187E-2,-3.523824513E-2,4.792539550E-2
4.710595750E0,2.322185151E-3,3.074261338E-2,-1.676221311E-2,3.509234403E-2
4.720571750E0,2.165297046E-3,4.088548601E-2,-4.302088916E-2,5.938946356E-2
4.730547750E0,-1.357284933E-4,3.562620789E-2,-3.342970133E-2,4.885478525E-2
4.740523750E0,-1.228792369E-3,4.761592358E-2,2.215568483E-2,5.253247072E-2
4.750498750E0,-1.345860936E-2,7.599246114E-2,3.260524392E-2,8.378001103E-2
4.760474750E0,-4.733540341E-3,8.540530890E-2,4.450023472E-2,9.641962499E-2
4.770450750E0,-3.286869753E-2,7.099016815E-2,1.346087515E-2,7.937978591E-2
4.780426750E0,-3.812892582E-2,6.850948691E-2,7.673885822E-3,7.877977726E-2
4.790402750E0,-3.318952695E-2,5.967142045E-2,8.478813529E-2,1.088634512E-1
4.800378750E0,-6.103868220E-2,5.789591342E-2,9.401562631E-2,1.261609904E-1
4.810353750E0,-2.265942246E-2,3.937251896E-2,8.853093803E-2,9.950563634E-2
4.820329750E0,2.456524931E-3,2.879929125E-2,3.985929966E-2,4.923613978E-2
4.830305750E0,-9.113908857E-3,1.181371450E-2,-7.303172350E-4,1.493855911E-2
4.840281750E0,-3.992296122E-3,4.581264228E-2,-5.330672622E-2,7.040130454E-2
4.850257750E0,-4.819567502E-4,4.505922854E-2,-1.471498597E-1,1.538949238E-1
4.860233750E0,1.674448874E-2,3.828844517E-2,-1.417376769E-1,1.477699292E-1
4.870208750E0,3.839501068E-3,4.490369260E-2,-9.047689140E-2,1.010799251E-1
4.880184750E0,1.639226709E-2,4.179648221E-2,-5.992285073E-2,7.487589989E-2
4.890160750E0,2.287960667E-2,7.325362533E-2,-4.218649149E-2,8.757436891E-2
4.900136750E0,1.126685366E-4,6.117181599E-2,-1.794335067E-2,6.374925568E-2
4.910112750E0,-1.037763834E-2,6.254064918E-2,-6.300140977E-2,8.937676325E-2
4.920088750E0,1.156981252E-3,4.591993868E-2,-1.395706987E-1,1.469352215E-1
4.930062875E0,7.861106358E-3,3.603317410E-2,-1.361565095E-1,1.410630416E-1
4.940038875E0,-9.538599439E-3,3.364253998E-2,-8.879113913E-2,9.542888327E-2
4.950014875E0,-1.459647752E-3,2.801605672E-2,-6.500875890E-2,7.080373394E-2
4.959990875E0,1.976315036E-2,2.644695640E-3,-8.800702751E-2,9.023753885E-2
4.969966875E0,3.553225044E-2,-1.052586526E-2,-4.527206719E-2,5.850551024E-2
4.979942875E0,3.814438440E-2,-8.415312767E-3,3.231756091E-2,5.069749790E-2
4.989917875E0,1.060955353E-2,-1.798983604E-2,4.124742866E-2,4.623361545E-2
4.999893875E0,2.286195539E-2,-1.811555117E-2,2.270473838E-3,2.925743068E-2
5.009869875E0,5.120571200E-2,-3.153988123E-3,1.688441992E-2,5.400977891E-2
5.019845875E0,7.159911912E-2,1.633858234E-2,5.074096799E-2,8.926381666E-2
5.029821875E0,7.231405087E-2,-2.924426436E-2,3.126798570E-2,8.403711014E-2
5.039796875E0,6.147152234E-2,-3.486957818E-2,-4.112756073E-2,8.176864798E-2
5.049772875E0,5.054965440E-2,-1.297117084E-2,-4.153569639E-2,6.669882239E-2
5.059748875E0,2.211106326E-2,-1.153948009E-2,4.499900222E-2,5.144870183E-2
5.069724875E0,4.530941628E-2,-1.786938339E-2,5.898612678E-2,7.649589021E-2
5.079700875E0,3.756730076E-2,-2.659606040E-2,-9.141946256E-2,1.023531663E-1
5.089676875E0,-9.685912728E-4,-1.608598262E-2,-2.021288896E-1,2.027702764E-1
5.099651875E0,-1.938673586E-2,-5.076874226E-2,-1.756620526E-1,1.838762286E-1
5.109627875E0,-1.067537125E-2,-1.033261478E-2,-1.290322620E-1,1.298847609E-1
5.119603875E0,4.634356946E-3,-3.194977105E-2,-8.487876713E-2,9.081117907E-2
5.129579875E0,3.453687161E-2,-4.744635433E-2,5.698696375E-3,5.896123456E-2
5.139555875E0,7.132594451E-2,-3.396969169E-2,2.310936570E-2,8.231265454E-2
5.149531875E0,6.197642941E-2,-3.778090686E-2,-4.109890938E-2,8.341219981E-2
5.159506875E0,6.125177667E-2,-3.538822621E-2,-2.268895090E-2,7.428926700E-2
5.169482875E0,7.595262699E-2,-1.931452274E-2,-1.009755671E-2,7.901780171E-2
5.179458875E0,1.141522676E-1,-6.838318706E-3,-2.184870601E-2,1.164253785E-1
5.189434875E0,9.068190940E-2,-3.288298666E-2,-7.168452501E-2,1.201797430E-1
5.199410875E0,1.036026480E-1,-2.306989700E-2,-8.069449961E-2,1.333316582E-1
5.209386875E0,1.011992962E-1,-2.641450435E-2,-5.411364198E-2,1.177595424E-1
5.219361875E0,4.696224142E-2,-2.843793333E-2,1.137283444E-2,5.606700932E-2
5.229337875E0,3.621447433E-2,-2.013693362E-2,2.299242139E-2,4.738813868E-2
5.239313875E0,4.101653673E-2,-3.970259428E-2,3.479561090E-2,6.685347273E-2
5.249289875E0,4.849607572E-2,-3.983824968E-2,1.548401177E-2,6.464294330E-2
5.259265875E0,4.850298274E-2,-8.200427592E-3,-4.403128803E-2,6.601924472E-2
5.269240875E0,5.157189388E-2,-1.196281850E-2,-4.633041322E-2,7.035109419E-2
5.279216875E0,7.285813428E-2,-1.154854327E-2,-5.261850893E-2,9.061116965E-2
5.289192875E0,7.902738534E-2,-1.050978541E-2,-6.249445617E-2,1.012982738E-1
5.299168875E0,6.302136339E-2,3.326480985E-3,-3.780049503E-2,7.356381681E-2
5.309144875E0,6.062776912E-2,-2.135110795E-2,-6.748622417E-2,9.319864083E-2
5.319120875E0,2.205620907E-2,-3.055140942E-2,-9.728889763E-2,1.043311774E-1
5.329095875E0,-1.878929660E-3,-1.707591623E-2,-8.895953894E-2,9.060307312E-2
5.339071875E0,-9.286657535E-3,-2.799149841E-2,-9.230590045E-2,9.690276183E-2
5.349047875E0,-2.048984963E-2,-4.602811217E-2,-7.242712140E-2,8.822759751E-2
5.359023875E0,-1.160193566E-2,-4.015487641E-2,-5.118886471E-2,6.608569347E-2
5.368999875E0,-2.205507617E-2,-4.078725278E-2,-3.558381557E-2,5.844856119E-2
5.378975875E0,-4.044537339E-2,-5.157478094E-2,-2.876069963E-2,7.157488457E-2
5.388950875E0,-5.278800510E-2,-4.475283444E-2,-4.226542890E-2,8.109103621E-2
5.398926875E0,-5.783473693E-2,-2.432441711E-2,-9.224625885E-2,1.115612224E-1
5.408902875E0,-2.716510411E-2,-2.493749768E-2,-9.321865082E-2,1.002473867E-1
5.418878875E0,-2.013813961E-2,-2.561665177E-2,-6.996544361E-2,7.718109104E-2
5.428854875E0,1.835802790E-2,2.228958607E-3,-8.597161174E-2,8.793806610E-2
5.438829875E0,4.054952692E-2,2.182677895E-2,-2.996698022E-2,5.494262750E-2
5.448805875E0,2.141455024E-2,2.830607861E-2,-3.957337081E-2,5.315890072E-2
5.458781875E0,3.477258749E-2,2.015096694E-2,-9.612179339E-2,1.041853803E-1
5.468757875E0,4.251232758E-2,9.962486029E-3,-7.712009668E-2,8.862312586E-2
5.478733875E0,3.752918422E-2,4.608804613E-2,-2.648964107E-2,6.507110533E-2
5.488709875E0,2.931008209E-2,2.748893023E-2,-1.525597036E-2,4.298216873E-2
5.498684875E0,3.198185764E-2,6.549466252E-3,-4.654500604E-2,5.685219709E-2
5.508660875E0,1.112045400E-2,4.452362359E-3,6.198048592E-4,1.199467322E-2
5.518636875E0,1.193767548E-2,1.683793455E-2,-7.583838701E-3,2.198951444E-2
5.528612875E0,1.000520725E-2,1.438736647E-2,-5.170341969E-2,5.459252782E-2
5.538588875E0,1.923733950E-4,1.448355317E-2,-4.926746964E-2,5.135264244E-2
5.548564875E0,-8.742464483E-3,-8.616164625E-3,-2.756026626E-2,3.017013845E-2
5.558539875E0,1.716632880E-3,7.205231488E-3,-2.635690928E-2,2.737788991E-2
5.568515875E0,2.016306337E-2,7.924146652E-3,-4.845061362E-2,5.307356390E-2
5.578491875E0,-2.483619466E-2,9.058214128E-3,-5.589294970E-2,6.182968247E-2
5.588467875E0,-1.231200691E-2,6.069117486E-3,-6.665650427E-2,6.805519277E-2
5.598443875E0,2.053772371E-2,-7.578283846E-3,-1.989398181E-2,2.958038191E-2
5.608419875E0,3.220397875E-2,-5.295530856E-3,3.656205475E-2,4.900941483E-2
5.618394875E0,3.807465635E-2,-9.395306110E-3,4.715604007E-2,6.133223743E-2
5.628370875E0,2.950578108E-3,-5.835521221E-3,5.899840593E-4,6.565614997E-3
5.638346875E0,-2.689171024E-3,-6.184015274E-3,-3.711052358E-2,3.771822698E-2
5.648322875E0,1.319230523E-2,1.272091001E-2,-4.222742200E-2,4.603274527E-2
5.658298875E0,3.724723879E-2,6.137237549E-3,-6.611095905E-2,7.612937271E-2
5.668273875E0,3.978485730E-2,6.324348450E-3,-7.387138367E-2,8.414162809E-2
5.678249875E0,2.092681937E-2,2.923256993E-2,-6.922518611E-2,7.800385443E-2
5.688225875E0,1.791038699E-2,1.131640881E-2,-7.085597456E-2,7.395547445E-2
5.698201875E0,4.215082347E-2,1.653300226E-3,-3.239474416E-2,5.318688532E-2
5.708177875E0,3.019301165E-2,-3.536103666E-3,3.350045264E-2,4.523717839E-2
5.718153875E0,1.256087903E-2,3.212460279E-3,2.810347259E-2,3.094997180E-2
5.728128875E0,4.045692164E-2,-1.194644630E-2,1.552201867E-2,4.494900613E-2
5.738104875E0,5.434197575E-2,5.907441974E-3,1.972090423E-2,5.811077579E-2
5.748080875E0,5.494496986E-2,5.437910557E-5,2.271877170E-2,5.945666706E-2
5.758056875E0,5.595679399E-2,6.098061204E-3,-8.705919385E-3,5.695737157E-2
5.768032875E0,7.484187528E-2,2.272257239E-2,-5.819675267E-2,9.749094118E-2
5.778008875E0,6.313856352E-2,2.314649552E-2,-1.607633471E-2,6.914251222E-2
5.787983875E0,8.645707682E-2,1.785301119E-2,4.760744512E-2,1.002996758E-1
5.797959875E0,8.704395454E-2,3.919300944E-2,2.039742708E-2,9.761555738E-2
5.807935875E0,5.105383057E-2,4.336909086E-2,-1.279078424E-2,6.819806316E-2
5.817911875E0,4.850364055E-2,5.089591920E-2,-2.385430098E-2,7.424301593E-2
5.827887875E0,3.433806628E-2,4.998843133E-2,-8.336258411E-2,1.030886342E-1
5.837862875E0,-3.657798842E-4,2.185396850E-2,-9.133818626E-2,9.391695270E-2
5.847838875E0,-2.594508257E-2,2.663319021E-2,-5.399377406E-2,6.555762173E-2
5.857814875E0,-1.049922388E-2,2.479628742E-2,-2.098565698E-3,2.700913826E-2
5.867790875E0,-2.719262257E-2,1.441631019E-3,4.343896508E-3,2.757510579E-2
5.877766875E0,-6.090609659E-2,-4.165731847E-2,-2.158499658E-2,7.688170693E-2
5.887742875E0,-4.795571990E-2,-1.852982640E-2,-1.322055459E-2,5.308378850E-2
5.897717875E0,-2.080241986E-2,-3.172231436E-2,-4.115855098E-3,3.815738675E-2
5.907693875E0,-3.584376086E-2,-2.352510273E-2,3.123816490E-2,5.304741839E-2
5.917669875E0,-3.438429583E-2,-2.495796293E-2,-4.053874612E-3,4.268036566E-2
5.927645875E0,-4.656495966E-2,-1.998402894E-2,-5.643264771E-2,7.584392268E-2
5.937622375E0,1.119449437E-2,5.613911748E-3,-7.036013067E-2,7.146594082E-2
5.947598375E0,2.928296562E-2,7.063436508E-4,-8.726910889E-2,9.205372542E-2
5.957573375E0,3.972609278E-2,-1.061269641E-4,-1.027244693E-1,1.101385051E-1
5.967549375E0,4.796485618E-2,4.712855816E-4,-1.028495997E-1,1.134851960E-1
5.977525375E0,4.290727045E-2,-1.078811288E-2,-1.051715291E-1,1.140985003E-1
5.987501375E0,5.283332102E-2,-1.002241999E-2,-8.865256011E-2,1.036874396E-1
5.997477375E0,1.189857222E-2,-1.782962233E-2,-8.932498991E-2,9.186090178E-2
6.007453375E0,-5.186261013E-3,-7.887601554E-3,-6.072391927E-2,6.145328253E-2
6.017428375E0,3.174288925E-2,-1.640991837E-2,-5.331315815E-2,6.418091049E-2
6.027404375E0,3.821060412E-2,-2.503105313E-2,-7.770949602E-3,4.633564012E-2
