"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.229665792E0,-3.697031904E0,2.275034081E0,1.048332209E1,1.134653546E1
3.239641792E0,-5.313145008E0,3.312836507E0,5.515751030E0,8.344333708E0
3.249617792E0,-7.092394844E0,3.882378116E0,1.137824312E0,8.165143515E0
3.259592792E0,-8.388695657E0,4.078207800E0,-2.350685942E0,9.619132917E0
3.269568792E0,-8.890897222E0,3.892222196E0,-4.688992159E0,1.077887260E1
3.279544792E0,-9.088548898E0,3.587905903E0,-6.036991714E0,1.148564577E1
3.289520792E0,-9.348305022E0,3.480515356E0,-6.957536416E0,1.216191214E1
3.299496792E0,-9.936688113E0,3.448784856E0,-7.890226370E0,1.314867141E1
3.309472792E0,-1.081404645E1,3.207553881E0,-8.796674019E0,1.430431670E1
3.319447792E0,-1.166292183E1,2.753036360E0,-9.408456498E0,1.523555081E1
3.329423792E0,-1.239557561E1,2.240018177E0,-9.500359526E0,1.577735109E1
3.339399792E0,-1.321264214E1,1.617560436E0,-9.088725484E0,1.611816816E1
3.349375792E0,-1.400450716E1,1.010456167E0,-8.758443169E0,1.654864252E1
3.359351792E0,-1.460761238E1,8.842463565E-1,-8.528731209E0,1.693822562E1
3.369326792E0,-1.582200422E1,8.952958399E-1,-8.064698514E0,1.778135918E1
3.379302792E0,-1.521689342E1,7.493981615E-1,-8.020326333E0,1.721746431E1
3.389278792E0,-1.438264777E1,4.988746454E-1,-7.568693243E0,1.626021372E1
3.399254792E0,-1.372782160E1,5.640506347E-1,-5.797749377E0,1.491258317E1
3.409230792E0,-1.277405769E1,1.443553291E-1,-2.842118690E0,1.308720853E1
3.419206792E0,-1.143219304E1,-1.017561412E0,1.193338362E0,1.153926017E1
3.429181792E0,-9.725422364E0,-2.386996713E0,6.096524556E0,1.172387330E1
3.439157792E0,-8.129174591E0,-3.787312329E0,1.072628442E1,1.398143024E1
3.449133792E0,-7.443859867E0,-4.660081771E0,1.433577064E1,1.681195205E1
3.459109792E0,-7.416974369E0,-4.253320799E0,1.584884528E1,1.800800220E1
3.469085792E0,-7.154194651E0,-3.326923619E0,1.531753803E1,1.723014490E1
3.479061792E0,-5.599262134E0,-2.444679349E0,1.492860230E1,1.613044823E1
3.489036792E0,-2.959024996E0,-2.356972868E0,1.611124142E1,1.654941843E1
3.499012792E0,1.986220220E-1,-3.768660589E0,1.808304299E1,1.847264727E1
3.508988792E0,3.191240442E0,-5.225351404E0,1.957794332E1,2.051302458E1
3.518964792E0,5.897100588E0,-6.385700945E0,2.066639432E1,2.241992030E1
3.528940792E0,8.063927266E0,-7.976982093E0,2.067927457E1,2.358583395E1
3.538915792E0,9.376507312E0,-8.660824488E0,1.838355479E1,2.238043469E1
3.548891792E0,9.263390586E0,-7.970388188E0,1.362749273E1,1.830426320E1
3.558867792E0,8.511375504E0,-6.578360853E0,7.838183227E0,1.330997599E1
3.568843792E0,7.429923613E0,-5.036401554E0,2.364046830E0,9.282123837E0
3.578819792E0,5.921025056E0,-3.739730904E0,-2.253817459E0,7.356889158E0
3.588795792E0,4.917196122E0,-2.859531406E0,-5.230380009E0,7.727393649E0
3.598770667E0,4.522995262E0,-2.732007726E0,-6.618022517E0,8.468741015E0
3.608746667E0,4.882177733E0,-3.287767447E0,-7.050043461E0,9.184126904E0
3.618722667E0,5.726828499E0,-4.361921720E0,-7.026910706E0,1.005984094E1
3.628698667E0,6.129054955E0,-5.375809618E0,-7.344751900E0,1.097315015E1
3.638674667E0,5.989746212E0,-5.358089046E0,-8.627207676E0,1.179045759E1
3.648650667E0,5.395504210E0,-4.512441622E0,-1.091993953E1,1.298917527E1
3.658625667E0,4.745311663E0,-3.256731303E0,-1.370727799E1,1.486653125E1
3.668601667E0,4.930733596E0,-2.250855552E0,-1.570864425E1,1.661746036E1
3.678577667E0,6.097808604E0,-1.695377082E0,-1.650249616E1,1.767455665E1
3.688553667E0,7.544209197E0,-2.061753674E0,-1.662983098E1,1.837708353E1
3.698529667E0,8.386581888E0,-2.797960225E0,-1.666575627E1,1.886559751E1
3.708505667E0,8.137481146E0,-3.262739317E0,-1.693766934E1,1.907219730E1
3.718480667E0,7.312511523E0,-3.626510683E0,-1.753164120E1,1.933863614E1
3.728456667E0,6.112740054E0,-3.936233018E0,-1.825291279E1,1.964760410E1
3.738432667E0,5.250962209E0,-4.241802076E0,-1.872183961E1,1.990157701E1
3.748408667E0,5.157699119E0,-4.790533737E0,-1.830574940E1,1.961253515E1
3.758384667E0,5.753050922E0,-5.697688315E0,-1.656244767E1,1.843572401E1
3.768359667E0,6.553013173E0,-6.727757213E0,-1.255446785E1,1.567862755E1
3.778335667E0,7.153317568E0,-7.351917078E0,-7.644382526E0,1.279285821E1
3.788311667E0,7.885654432E0,-7.999457620E0,-3.976332931E0,1.191579169E1
3.798287667E0,8.536780486E0,-7.752958889E0,2.223965085E-1,1.153405622E1
3.808263667E0,9.960039554E0,-7.501824485E0,3.561302826E0,1.296775371E1
3.818239667E0,1.214094691E1,-7.432208705E0,6.702688445E0,1.573424134E1
3.828214667E0,1.371139560E1,-7.741374970E0,1.156866004E1,1.953881140E1
3.838190667E0,1.445774590E1,-9.084391528E0,1.878454983E1,2.538526931E1
3.848166667E0,1.310037326E1,-1.038562330E1,2.641683154E1,3.126227662E1
3.858142667E0,1.037299331E1,-1.047984416E1,3.047296552E1,3.385303164E1
3.868118667E0,6.861519288E0,-8.948163682E0,2.894588095E1,3.106467615E1
3.878094667E0,4.303179130E0,-5.954133160E0,2.406051122E1,2.515705175E1
3.888069667E0,2.925526882E0,-2.365289071E0,1.857860388E1,1.895568047E1
3.898045667E0,1.841329432E0,8.090495552E-1,1.413990061E1,1.428222128E1
3.908021667E0,-6.765959412E-2,2.654547906E0,1.081160231E1,1.113292176E1
3.917997667E0,-2.690451564E0,3.292686417E0,8.190537027E0,9.228499891E0
3.927973667E0,-5.353869696E0,3.433234770E0,5.860659571E0,8.648604067E0
3.937948667E0,-7.263789014E0,3.398582416E0,4.117132714E0,9.014642259E0
3.947924667E0,-8.343211920E0,3.375223959E0,2.840102570E0,9.437558187E0
3.957900667E0,-9.009413266E0,3.697429515E0,1.802982515E0,9.904103108E0
3.967876667E0,-9.679178490E0,3.981705353E0,6.689103609E-1,1.048751233E1
3.977852667E0,-1.056821079E1,4.154822112E0,-6.502571583E-1,1.137420153E1
3.987828667E0,-1.141257446E1,4.365288547E0,-1.707117999E0,1.233761937E1
3.997803667E0,-1.210077537E1,4.486856546E0,-2.450852255E0,1.313648823E1
4.007779667E0,-1.269702531E1,4.496869610E0,-3.118231815E0,1.382604996E1
4.017755667E0,-1.343574616E1,4.552250344E0,-3.819327589E0,1.469113751E1
4.027731667E0,-1.438966209E1,4.508295362E0,-4.442402211E0,1.572011576E1
4.037707667E0,-1.532079961E1,4.227698300E0,-4.892463570E0,1.662938764E1
4.047683667E0,-1.583595100E1,3.904506026E0,-5.129606756E0,1.709781790E1
4.057658667E0,-1.573662318E1,3.418293380E0,-4.736521837E0,1.678572840E1
4.067634667E0,-1.544395249E1,2.747314859E0,-3.268444446E0,1.602329981E1
4.077610667E0,-1.517227214E1,1.798266881E0,-1.501467331E0,1.535206859E1
4.087586667E0,-1.490863172E1,7.382299796E-1,4.748260707E-1,1.493444820E1
4.097562667E0,-1.415711715E1,-5.211111680E-1,2.695017947E0,1.442077129E1
4.107538667E0,-1.275821291E1,-1.997052771E0,5.172643433E0,1.391101925E1
4.117513667E0,-1.078171135E1,-3.222844057E0,8.511532209E0,1.410950757E1
4.127489667E0,-8.537084541E0,-4.476812491E0,1.209933228E1,1.546989024E1
4.137465667E0,-6.764982927E0,-5.372853266E0,1.479382047E1,1.713154022E1
4.147441667E0,-5.841064382E0,-5.526870680E0,1.564598081E1,1.759150500E1
4.157417667E0,-5.435807898E0,-5.312910535E0,1.465922458E1,1.651265851E1
4.167393667E0,-4.940846356E0,-4.751374349E0,1.300612316E1,1.470193050E1
4.177368667E0,-3.705914994E0,-3.819892723E0,1.278309632E1,1.384676633E1
4.187344667E0,-1.755159599E0,-4.463256598E0,1.428787727E1,1.507131983E1
4.197320667E0,4.125871378E-1,-6.294297270E0,1.520356060E1,1.646015374E1
4.207296667E0,2.565275248E0,-7.463736892E0,1.577645207E1,1.764042079E1
4.217272667E0,5.154215348E0,-8.272391029E0,1.635352197E1,1.903775381E1
4.227248667E0,7.838601303E0,-9.149968051E0,1.664279192E1,2.054624317E1
4.237223667E0,9.762137032E0,-9.364498301E0,1.479028992E1,2.004359807E1
4.247199667E0,1.036573341E1,-8.594245752E0,1.065075009E1,1.716822549E1
4.257175667E0,9.939113538E0,-7.692759465E0,5.586234537E0,1.375392825E1
4.267151667E0,8.808797636E0,-6.866619229E0,5.865271854E-1,1.118433680E1
4.277127667E0,7.791337674E0,-5.828844286E0,-3.398772451E0,1.030689200E1
4.287102667E0,7.142033612E0,-5.108276113E0,-5.932973841E0,1.059732549E1
4.297078667E0,6.581407253E0,-5.034513488E0,-7.267226592E0,1.102151668E1
4.307054667E0,6.398810987E0,-5.252152702E0,-7.972155216E0,1.149283032E1
4.317030667E0,6.520519027E0,-5.796395747E0,-8.554734946E0,1.221879135E1
4.327006667E0,6.559326412E0,-6.139847746E0,-9.353614878E0,1.296968020E1
4.336982667E0,6.455624288E0,-5.565830094E0,-1.071822228E1,1.369429949E1
4.346957667E0,6.562334805E0,-4.572988663E0,-1.227196664E1,1.464846848E1
4.356933667E0,7.003444076E0,-3.931218154E0,-1.367146847E1,1.585596907E1
4.366909667E0,7.566629176E0,-3.262562732E0,-1.486220248E1,1.699362396E1
4.376885667E0,8.015925134E0,-3.023192925E0,-1.550230888E1,1.771203917E1
4.386861667E0,8.127565438E0,-3.353397765E0,-1.562473203E1,1.792860417E1
4.396837667E0,8.518115004E0,-3.451388328E0,-1.594205224E1,1.840161390E1
4.406812667E0,8.496589649E0,-3.666493944E0,-1.625683358E1,1.870614476E1
4.416788667E0,8.023845187E0,-3.955786692E0,-1.653773149E1,1.880231110E1
4.426764667E0,7.415643543E0,-4.205984665E0,-1.677448057E1,1.881662229E1
4.436740667E0,6.916196601E0,-4.480348594E0,-1.661826869E1,1.854923592E1
4.446716667E0,6.627776842E0,-4.953613751E0,-1.560376742E1,1.766191589E1
4.456692667E0,6.641025463E0,-5.568915669E0,-1.323738522E1,1.582227570E1
4.466667667E0,6.622630123E0,-6.036334487E0,-1.016712922E1,1.355238283E1
4.476643667E0,7.137733569E0,-6.527626902E0,-7.102248572E0,1.199996201E1
4.486619667E0,7.825367884E0,-6.635885761E0,-3.720247689E0,1.091382633E1
4.496595667E0,8.951532848E0,-6.203367219E0,-1.274398897E0,1.096520851E1
4.506571667E0,1.010966395E1,-5.778351824E0,6.007616472E-1,1.165999870E1
4.516547667E0,1.117000623E1,-5.193805091E0,3.595330113E0,1.283242179E1
4.526522667E0,1.228795878E1,-5.801033174E0,9.061829461E0,1.633287084E1
4.536498667E0,1.270127272E1,-7.706851255E0,1.683255512E1,2.245112017E1
4.546474667E0,1.247726706E1,-9.014723123E0,2.539921253E1,2.969961992E1
4.556450667E0,1.030335531E1,-9.326268620E0,3.018604264E1,3.323154507E1
4.566426667E0,6.999180286E0,-7.746821651E0,2.979614329E1,3.157232847E1
4.576401667E0,4.065925139E0,-4.903517146E0,2.610709049E1,2.687296786E1
4.586377667E0,2.069843882E0,-2.133884488E0,2.158237703E1,2.178615879E1
4.596353667E0,4.041580841E-1,1.663342819E-1,1.804512731E1,1.805041912E1
4.606329292E0,-1.318457083E0,1.667977614E0,1.536923794E1,1.551560354E1
4.616305292E0,-3.065757732E0,2.457370146E0,1.297493177E1,1.355678402E1
4.626281292E0,-4.859586430E0,2.881953431E0,1.019267805E1,1.165383720E1
4.636256292E0,-6.568593664E0,3.063822888E0,7.148772528E0,1.018029381E1
4.646232292E0,-7.954732268E0,3.141175704E0,4.370519466E0,9.604488048E0
4.656208292E0,-9.134243719E0,3.348753029E0,1.990352447E0,9.930259716E0
4.666184292E0,-9.980186720E0,3.790792007E0,-7.809892058E-2,1.067615710E1
4.676160292E0,-1.058464849E1,4.283326078E0,-1.946615274E0,1.158321962E1
4.686136292E0,-1.100455341E1,4.746670849E0,-3.326096823E0,1.243760427E1
4.696111292E0,-1.153808845E1,4.897928085E0,-4.134682547E0,1.319896907E1
4.706087292E0,-1.257855604E1,4.756932420E0,-4.692370681E0,1.424313240E1
4.716063292E0,-1.409424088E1,4.741152539E0,-5.079703694E0,1.571399195E1
4.726039292E0,-1.565729050E1,4.820665024E0,-5.313015785E0,1.722259254E1
4.736015292E0,-1.698959262E1,4.760696565E0,-5.293189046E0,1.842086695E1
4.745991292E0,-1.770000008E1,4.546432364E0,-5.318308100E0,1.903272054E1
4.755966292E0,-1.774651000E1,4.122847783E0,-5.178894106E0,1.894089320E1
4.765942292E0,-1.744648352E1,3.654251043E0,-4.004692512E0,1.826939791E1
4.775918292E0,-1.612079928E1,2.863173344E0,-2.432145842E0,1.655274190E1
4.785894292E0,-1.450500310E1,1.753563602E0,-2.759260136E-1,1.461322125E1
4.795870292E0,-1.263749013E1,6.730265084E-1,2.495201046E0,1.289903677E1
4.805846292E0,-1.050351486E1,-5.523838314E-1,6.222029777E0,1.222058128E1
4.815821292E0,-8.163123525E0,-1.602408984E0,1.008283459E1,1.307164311E1
4.825797292E0,-6.108252901E0,-2.071001631E0,1.317042524E1,1.466492081E1
4.835773292E0,-4.922565036E0,-2.297636201E0,1.469908856E1,1.567080033E1
4.845749292E0,-4.236905033E0,-2.383943151E0,1.427476313E1,1.507990092E1
4.855725292E0,-2.886359016E0,-2.321920272E0,1.388317042E1,1.436888316E1
4.865701292E0,-3.899227452E-1,-2.629384413E0,1.511396488E1,1.534593225E1
4.875676292E0,2.191418898E0,-4.251398819E0,1.651597867E1,1.719459974E1
4.885652292E0,4.428908007E0,-6.272274317E0,1.659846067E1,1.828839927E1
4.895628292E0,6.075648826E0,-7.292191864E0,1.612220261E1,1.870868750E1
4.905604292E0,7.334782398E0,-7.935316004E0,1.483618822E1,1.835431159E1
4.915580292E0,8.324415461E0,-8.226366425E0,1.225441330E1,1.694519527E1
4.925555292E0,9.122346389E0,-7.804479876E0,9.006176832E0,1.500794226E1
4.935531292E0,9.617453527E0,-7.253613689E0,5.381070943E0,1.319341686E1
4.945507292E0,8.813590014E0,-6.848279437E0,1.950728790E0,1.133065060E1
4.955483292E0,6.934625856E0,-6.250308666E0,-9.193319893E-1,9.380861660E0
4.965459292E0,5.370897957E0,-5.702452042E0,-3.157540891E0,8.445979436E0
4.975435292E0,4.602238775E0,-5.380324838E0,-4.642676949E0,8.466578196E0
4.985410292E0,4.671328890E0,-4.875236503E0,-5.531553715E0,8.728535448E0
4.995386292E0,5.281701606E0,-4.497882348E0,-6.090818843E0,9.231759943E0
5.005362292E0,6.067558619E0,-4.475602702E0,-6.663225587E0,1.006205060E1
5.015338292E0,6.961580350E0,-4.279622744E0,-7.073449865E0,1.080798153E1
5.025314292E0,7.510728625E0,-4.006827038E0,-7.318119587E0,1.122588890E1
5.035290292E0,7.780475301E0,-3.603683153E0,-7.686642108E0,1.151550238E1
5.045265292E0,7.909937918E0,-2.778504492E0,-8.268947019E0,1.177551230E1
5.055241292E0,8.066166165E0,-1.956389187E0,-9.061134812E0,1.228798842E1
5.065217292E0,8.104244403E0,-1.641700519E0,-9.755260121E0,1.278823905E1
5.075193292E0,8.467931861E0,-1.928840908E0,-1.075922880E1,1.382704964E1
5.085169292E0,8.657423748E0,-2.144593517E0,-1.182616907E1,1.481244552E1
5.095145292E0,8.840674902E0,-2.120260622E0,-1.301857305E1,1.587879977E1
5.105120292E0,8.462709712E0,-2.445224017E0,-1.401865743E1,1.655654953E1
5.115096292E0,7.493355963E0,-3.281886317E0,-1.484148931E1,1.694670960E1
5.125072292E0,6.156660245E0,-4.341200649E0,-1.515230975E1,1.692167188E1
5.135048292E0,5.008805619E0,-5.383724994E0,-1.458393583E1,1.633290583E1
5.145024292E0,4.582595054E0,-6.269026773E0,-1.302913429E1,1.516770301E1
5.155000292E0,4.704452198E0,-6.640196328E0,-9.725407746E0,1.268099498E1
5.164975292E0,5.444387518E0,-6.585405579E0,-6.643948486E0,1.082363033E1
5.174951292E0,6.449716846E0,-6.339319076E0,-3.219112072E0,9.599400829E0
5.184927292E0,7.376791719E0,-5.565906692E0,-3.010509145E-1,9.245918290E0
5.194903292E0,7.959364432E0,-4.502132104E0,1.502369556E0,9.267027028E0
5.204879292E0,7.961461828E0,-3.496908025E0,3.170242798E0,9.255467550E0
5.214855292E0,7.432531471E0,-3.177091934E0,6.466098990E0,1.035117739E1
5.224830292E0,6.828681909E0,-4.191442055E0,1.101126017E1,1.361789021E1
5.234806292E0,6.217023391E0,-5.207624400E0,1.659995054E1,1.847509376E1
5.244782292E0,6.130378765E0,-5.427134723E0,2.214094517E1,2.360628704E1
5.254758292E0,5.449886824E0,-5.216056670E0,2.557719944E1,2.666648917E1
5.264734292E0,3.580234649E0,-4.337178642E0,2.591543748E1,2.651865567E1
5.274709292E0,1.345378833E0,-2.514846814E0,2.363656002E1,2.380801269E1
5.284685292E0,-6.544399640E-1,-4.614369701E-1,2.011705309E1,2.013298390E1
5.294661292E0,-2.547856685E0,1.194021024E0,1.681457493E1,1.704837793E1
5.304637292E0,-4.039624363E0,2.612025199E0,1.374958026E1,1.456681839E1
5.314613292E0,-5.128421525E0,3.593059639E0,1.071240313E1,1.240831841E1
5.324589292E0,-5.937805395E0,4.009025298E0,7.481589026E0,1.035876398E1
5.334564292E0,-6.930046901E0,4.220181704E0,3.952223107E0,9.025272913E0
5.344540292E0,-8.127229807E0,4.598728691E0,2.750939548E-1,9.342154281E0
5.354516292E0,-8.939092312E0,4.859257232E0,-2.891590812E0,1.057738387E1
5.364492292E0,-9.427855806E0,4.862501267E0,-5.000173375E0,1.172732354E1
5.374468292E0,-9.792475310E0,4.707811131E0,-6.029602003E0,1.242626890E1
5.384444292E0,-1.028990789E1,4.438167658E0,-6.273182974E0,1.284259947E1
5.394419292E0,-1.084962208E1,3.874175057E0,-5.858196139E0,1.292447266E1
5.404395292E0,-1.137944414E1,3.378083248E0,-5.206956648E0,1.296208289E1
5.414371292E0,-1.174870282E1,3.160063380E0,-4.696968346E0,1.304145430E1
5.424347292E0,-1.182503588E1,2.820265891E0,-4.938643709E0,1.312156908E1
5.434323292E0,-1.177171278E1,2.427369106E0,-6.127070410E0,1.349097233E1
5.444299292E0,-1.194073708E1,2.235209719E0,-7.182809170E0,1.411276415E1
5.454274292E0,-1.191295345E1,2.068996620E0,-9.163681526E0,1.517142927E1
5.464250292E0,-1.211898243E1,1.921059726E0,-8.456915122E0,1.490233602E1
5.474226292E0,-1.148970157E1,1.194824139E0,-4.954045860E0,1.256914545E1
5.484202292E0,-9.721847377E0,-3.457177949E-1,4.010564286E-1,9.736256132E0
5.494178292E0,-7.739288099E0,-1.766311117E0,6.401821718E0,1.019802709E1
5.504154292E0,-5.796248982E0,-3.607278606E0,9.846589537E0,1.198183153E1
5.514129292E0,-4.291952183E0,-4.928016980E0,1.089036899E1,1.270064335E1
5.524105292E0,-3.817913440E0,-5.169200592E0,1.126018667E1,1.296491039E1
5.534081292E0,-4.155609732E0,-4.428384681E0,1.092044005E1,1.249542692E1
5.544057292E0,-5.244814446E0,-3.691838992E0,9.945381753E0,1.183420348E1
5.554033292E0,-6.145807813E0,-3.711069900E0,7.386919681E0,1.030095024E1
5.564009292E0,-5.457419207E0,-3.517199325E0,5.335562063E0,8.403709778E0
5.573984292E0,-2.031628673E0,-3.279704429E0,6.094930020E0,7.213331280E0
5.583960292E0,3.042584047E0,-3.435136870E0,9.009019164E0,1.011038621E1
5.593936292E0,7.456450092E0,-3.738235479E0,1.228077606E1,1.484555533E1
5.603912333E0,8.767794036E0,-4.933174809E0,1.406178766E1,1.729000573E1
5.613888333E0,7.720201033E0,-6.792820936E0,1.328303560E1,1.679830214E1
5.623864333E0,6.110014082E0,-8.004839982E0,1.051367849E1,1.455840550E1
5.633839333E0,5.279838683E0,-7.023455586E0,6.778117527E0,1.109722948E1
5.643815333E0,5.800287069E0,-6.007813523E0,2.132162045E0,8.618774182E0
5.653791333E0,7.457752267E0,-4.841361828E0,-2.051058825E0,9.124894275E0
5.663767333E0,7.713112453E0,-3.964575350E0,-2.719147652E0,9.088659162E0
5.673743333E0,7.434338261E0,-3.179468242E0,-3.196616079E0,8.694639615E0
5.683718333E0,6.400268698E0,-2.699985449E0,-3.159802594E0,7.631363788E0
5.693694333E0,6.429712937E0,-2.648998313E0,-3.918972915E0,7.982277195E0
5.703670333E0,6.324378855E0,-2.971282222E0,-5.432370905E0,8.850815759E0
5.713646333E0,5.589693750E0,-2.328147849E0,-6.303912431E0,8.740953070E0
5.723622333E0,5.205298963E0,-1.365661654E0,-6.470867980E0,8.416192812E0
5.733598333E0,4.915640178E0,-1.326152311E0,-6.005246596E0,7.873067064E0
5.743573333E0,4.891187415E0,-1.057858375E0,-5.744320444E0,7.618398522E0
5.753549333E0,4.750989602E0,-7.087202516E-1,-4.407072750E0,6.518932184E0
5.763525333E0,5.094016508E0,-1.563917641E0,-4.580017017E0,7.026478382E0
5.773501333E0,4.558176497E0,-2.354747711E0,-3.922461948E0,6.458135760E0
5.783477333E0,3.992328866E0,-2.330731442E0,-3.969987532E0,6.093586779E0
5.793453333E0,3.408580570E0,-2.115253944E0,-4.834148118E0,6.281855521E0
5.803428333E0,3.355531414E0,-2.278685375E0,-6.118805371E0,7.341101912E0
5.813404333E0,5.166202140E0,-8.590328702E-1,-7.970741944E0,9.537311422E0
5.823380333E0,6.000968773E0,-1.767056637E0,-7.973652688E0,1.013475469E1
5.833356333E0,5.045870535E0,-3.428640321E0,-8.595252643E0,1.054014952E1
5.843332333E0,3.669490057E0,-3.691149021E0,-7.924315637E0,9.480744522E0
5.853308333E0,4.102772537E0,-3.982857839E0,-4.614335495E0,7.347652082E0
5.863283333E0,7.032017080E0,-3.932864145E0,-2.736700408E0,8.509184081E0
5.873259333E0,9.455930042E0,-1.595394372E0,6.062841085E0,1.134539282E1
5.883235333E0,1.094022118E1,1.940340042E0,1.149302279E1,1.598571024E1
5.893211333E0,8.601165347E0,2.487348821E0,8.290873493E0,1.220268547E1
5.903187333E0,4.613433854E0,1.041781748E0,5.696787844E0,7.404219937E0
5.913163333E0,2.419493491E0,-7.903283787E-1,2.409795445E0,3.505093692E0
5.923138333E0,2.524842921E0,-1.194634105E0,1.322718533E0,3.090560910E0
5.933114333E0,2.132326936E0,-1.017871606E0,3.084727854E-1,2.382863032E0
5.943090333E0,4.014718732E-1,4.115913570E-2,5.489021069E-1,6.812982184E-1
5.953066333E0,-2.627850981E0,2.988545541E0,1.254625953E0,4.172660004E0
5.963042333E0,-5.363402411E0,5.027588046E0,6.050340323E0,9.520994959E0
5.973017333E0,-3.236644948E0,2.297238298E0,9.646918817E0,1.043150118E1
5.982993333E0,3.765744290E-1,-1.880744051E0,8.385049333E0,8.601631171E0
5.992969333E0,1.650660500E0,-2.478303763E0,7.970868244E0,8.508901821E0
6.002945333E0,7.358685815E-1,-1.372484478E0,7.918703479E0,8.070382953E0
6.012921333E0,-1.084989602E0,-1.198156175E0,6.942508487E0,7.128197861E0
6.022897333E0,-2.937715696E0,-1.684594524E0,5.535441529E0,6.489155965E0
6.032873333E0,-3.771734762E0,-2.262110565E0,3.203897032E0,5.441331043E0
6.042848333E0,-3.608491611E0,-2.049827109E0,-1.209046322E-1,4.151821385E0
6.052824333E0,-2.969216693E0,-1.248193431E0,-2.691567505E0,4.197471887E0
6.062800333E0,-2.952586042E0,-2.337941936E-1,-4.440678452E0,5.337794411E0
6.072776333E0,-3.272032882E0,-1.380191401E-1,-5.135815330E0,6.091128595E0
6.082752333E0,-3.912538931E0,-1.046556292E0,-5.713790962E0,7.003616788E0
6.092727333E0,-4.215758578E0,-9.614848593E-1,-4.814305592E0,6.471059562E0
6.102703333E0,-3.557319703E0,-5.638630852E-1,-3.577745197E0,5.076684523E0
6.112679333E0,-2.705843482E0,-7.782550478E-1,-2.350660214E0,3.667815878E0
6.122655333E0,-1.992735187E0,-1.035579607E0,-1.998539718E0,3.006256751E0
6.132631333E0,-1.775198154E0,-7.713983104E-1,-2.678680242E0,3.304801306E0
6.142607333E0,-2.149957753E0,-6.817105007E-1,-3.537546174E0,4.195388001E0
6.152582333E0,-2.929254482E0,-8.034945542E-1,-4.447770540E0,5.385981628E0
6.162558333E0,-3.963916368E0,-1.086892432E0,-5.919349244E0,7.206432099E0
6.172534333E0,-4.333987524E0,-1.345192891E0,-6.930928077E0,8.284368158E0
6.182510333E0,-4.660333201E0,-1.752252949E0,-6.830453616E0,8.452466654E0
6.192486333E0,-5.060377477E0,-1.703924834E0,-5.911923864E0,7.966280426E0
6.202462333E0,-5.688302364E0,-1.328297069E0,-4.173463621E0,7.179063691E0
6.212437333E0,-6.130478168E0,-7.150630188E-1,-1.701299434E0,6.402225976E0
6.222413333E0,-4.542621149E0,4.450345069E-1,-4.524575472E-3,4.564371050E0
6.232389333E0,-2.945099852E0,1.083754816E0,7.458608884E-1,3.225592365E0
6.242365333E0,-2.490860074E0,9.270128918E-1,1.174606222E0,2.905759210E0
6.252341333E0,-3.357206933E0,6.437959850E-1,1.677795966E0,3.807927385E0
6.262317333E0,-5.576736320E0,9.422948822E-1,3.801358511E0,6.814560452E0
6.272292333E0,-7.058874511E0,7.996988341E-1,6.925484319E0,9.921167302E0
6.282268333E0,-6.211888366E0,1.218128217E0,9.063864293E0,1.105554292E1
6.292244333E0,-6.491605130E0,8.200822279E-1,9.796406393E0,1.178062181E1
6.302220333E0,-5.412944115E0,9.796977666E-1,8.101555853E0,9.792598171E0
6.312196333E0,-4.284152582E0,1.350968771E0,5.929031063E0,7.438581136E0
6.322172333E0,-4.321925011E0,1.647638952E0,4.013336450E0,6.123774929E0
6.332147333E0,-4.346754627E0,2.425936099E0,2.995108164E0,5.809484888E0
6.342123333E0,-4.166791363E0,2.516206584E0,2.944121028E0,5.688698837E0
6.352099333E0,-3.174335849E0,1.759450871E0,3.407670743E0,4.978382804E0
6.362075333E0,-1.027961415E0,3.496675891E-1,4.288395907E0,4.423721459E0
6.372051333E0,1.875871858E0,-7.004005408E-1,4.838760987E0,5.236703547E0
6.382027333E0,3.908334491E0,-8.156164169E-1,4.893999633E0,6.315975066E0
6.392002333E0,5.329132465E0,-8.572032765E-1,3.941141464E0,6.683340955E0
6.401978333E0,6.685902259E0,-1.246960545E0,2.256293755E0,7.165686368E0
6.411954333E0,7.958238258E0,-1.777676350E0,2.405234617E-1,8.157912779E0
6.421930333E0,7.692929619E0,-1.820334419E0,-1.533490777E0,8.052724848E0
6.431906333E0,8.260127079E0,-1.903578013E0,-3.113409616E0,9.030317162E0
6.441882333E0,8.244353045E0,-2.142185342E0,-4.191911586E0,9.493705173E0
6.451857333E0,8.125805426E0,-2.545273970E0,-4.813947158E0,9.781677803E0
6.461833333E0,7.965878815E0,-2.141516128E0,-5.279344593E0,9.793507847E0
6.471809333E0,9.060345438E0,-2.684502607E0,-5.771019416E0,1.107253714E1
6.481785333E0,1.046732059E1,-3.032692312E0,-5.682541103E0,1.229037414E1
6.491761333E0,1.078350293E1,-2.366466700E0,-5.817445139E0,1.247905317E1
6.501737333E0,1.110188266E1,-2.282707967E0,-6.337465509E0,1.298560831E1
6.511712333E0,1.147320775E1,-2.531153821E0,-6.532200009E0,1.344287442E1
6.521688333E0,1.159916028E1,-2.700879781E0,-5.692339867E0,1.319992439E1
6.531664333E0,1.143612588E1,-2.941111466E0,-4.149789999E0,1.251622422E1
