"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.131573250E0,-6.343780209E-1,2.913932146E-1,3.103810827E0,3.181349891E0
3.141549250E0,-8.081487916E-1,-3.198426962E-3,3.498602548E0,3.590728964E0
3.151525250E0,-8.373953949E-1,-2.927314961E-1,4.106882545E0,4.201595770E0
3.161501250E0,-6.115330224E-1,-5.601305151E-1,4.548896965E0,4.623870936E0
3.171477250E0,-2.184143353E-1,-6.569665459E-1,4.398861505E0,4.453009365E0
3.181453250E0,8.490878893E-2,-8.127952816E-1,3.788391725E0,3.875533194E0
3.191429250E0,3.437365390E-1,-9.002450694E-1,2.886610739E0,3.043208430E0
3.201405250E0,6.937534261E-1,-8.171545270E-1,1.774680237E0,2.073288518E0
3.211381250E0,1.095274854E0,-6.951696217E-1,5.767915714E-1,1.419709945E0
3.221357250E0,1.410106779E0,-5.564102241E-1,-4.178724360E-1,1.572453764E0
3.231333250E0,1.447852749E0,-4.648416576E-1,-1.185775573E0,1.928320269E0
3.241309250E0,1.110091114E0,-4.807482769E-1,-1.752621616E0,2.129578295E0
3.251285250E0,6.036647533E-1,-4.958637679E-1,-2.037925394E0,2.182528790E0
3.261261250E0,1.841375917E-1,-5.712542582E-1,-2.028584467E0,2.115512472E0
3.271237250E0,-7.304385647E-2,-6.684488694E-1,-1.819674561E0,1.939941959E0
3.281213250E0,-2.384219358E-1,-7.758670449E-1,-1.427916960E0,1.642486388E0
3.291189250E0,-3.068102027E-1,-8.411725500E-1,-1.022919508E0,1.359436677E0
3.301165250E0,-2.109448462E-1,-9.188248895E-1,-8.116210145E-1,1.243971695E0
3.311141250E0,-1.827170838E-2,-9.482137263E-1,-7.398633993E-1,1.202847029E0
3.321117250E0,2.549377985E-1,-8.932383509E-1,-7.015787548E-1,1.164079371E0
3.331092250E0,4.767210436E-1,-8.544094768E-1,-8.677636403E-1,1.307781420E0
3.341068250E0,6.450172491E-1,-7.289839236E-1,-1.150382962E0,1.506932570E0
3.351044250E0,7.359536585E-1,-6.173889358E-1,-1.591773484E0,1.859177159E0
3.361020250E0,7.428581969E-1,-4.923012055E-1,-2.195120185E0,2.369124607E0
3.370996250E0,6.661152457E-1,-3.456258474E-1,-2.812346422E0,2.910748898E0
3.380972250E0,5.882651241E-1,-1.843492609E-1,-3.357839018E0,3.413960072E0
3.390948250E0,4.605968348E-1,-1.045775981E-1,-3.792082488E0,3.821383979E0
3.400924250E0,4.427346874E-1,-1.705033466E-2,-4.032437550E0,4.056705228E0
3.410900250E0,4.190291249E-1,3.115060285E-2,-3.944487240E0,3.966804174E0
3.420876250E0,3.917515716E-1,8.134090930E-2,-3.574499992E0,3.596823019E0
3.430852250E0,3.458107291E-1,1.677918465E-1,-3.065173010E0,3.089178652E0
3.440828250E0,2.137772375E-1,2.111716086E-1,-2.548028301E0,2.565685557E0
3.450804250E0,2.185257979E-2,1.889372787E-1,-2.098159316E0,2.106762290E0
3.460780250E0,-7.427765552E-2,1.980393469E-1,-1.647237833E0,1.660761642E0
3.470756250E0,-9.187909026E-2,1.462812558E-1,-1.197601567E0,1.209995655E0
3.480732250E0,1.465918891E-2,1.738514623E-1,-7.041871977E-1,7.254783471E-1
3.490708250E0,2.050491352E-1,3.094798221E-1,-1.002774096E-1,3.845496938E-1
3.500684250E0,3.222926065E-1,4.345929877E-1,4.063083977E-1,6.766314382E-1
3.510660250E0,3.811644202E-1,5.489693499E-1,7.234467566E-1,9.849004376E-1
3.520636250E0,3.218743844E-1,6.036756071E-1,9.887255752E-1,1.202333407E0
3.530612250E0,2.323578981E-1,5.902414830E-1,1.336772901E0,1.479640831E0
3.540588250E0,2.237161519E-1,6.220401035E-1,1.868938522E0,1.982401071E0
3.550564250E0,2.167648358E-1,6.113054927E-1,2.386193744E0,2.472772125E0
3.560540250E0,1.409806086E-1,5.747152251E-1,2.717743735E0,2.781421243E0
3.570516250E0,-1.019388959E-2,5.804606992E-1,2.864257418E0,2.922500487E0
3.580492250E0,-1.349095177E-1,4.497460471E-1,2.920511726E0,2.958016366E0
3.590468250E0,-1.821955852E-2,4.386220117E-1,3.150531249E0,3.180969722E0
3.600444250E0,7.993384995E-2,4.579394580E-1,3.609006751E0,3.638822295E0
3.610420250E0,2.152490913E-1,4.515706708E-1,4.042307065E0,4.073143092E0
3.620396250E0,2.413250419E-1,3.724476103E-1,4.295505536E0,4.318370388E0
3.630371250E0,-1.455187789E-1,1.309755841E-1,4.208436987E0,4.212988511E0
3.640347250E0,-6.653526957E-1,-1.119728641E-1,3.838180767E0,3.897032683E0
3.650323250E0,-9.789969047E-1,-1.741254044E-1,3.306057245E0,3.452357036E0
3.660299250E0,-1.073880185E0,-2.565471715E-1,2.790561451E0,3.001044537E0
3.670275250E0,-9.339772180E-1,-2.951648149E-1,2.412049547E0,2.603347600E0
3.680251208E0,-6.406704289E-1,-3.139565966E-1,2.149887294E0,2.265180505E0
3.690227208E0,-4.001411200E-1,-4.428137344E-1,1.798057989E0,1.894520903E0
3.700203208E0,-2.457323441E-1,-5.171584502E-1,1.387683438E0,1.501167070E0
3.710179208E0,-1.367730619E-1,-4.537021270E-1,9.639573544E-1,1.074135127E0
3.720155208E0,-1.405140373E-1,-4.251856948E-1,4.347334671E-1,6.241155800E-1
3.730131208E0,-1.558450713E-1,-3.491077182E-1,-1.248322070E-1,4.021777779E-1
3.740107208E0,-2.382537919E-1,-3.276873207E-1,-7.348897576E-1,8.391703077E-1
3.750083208E0,-3.504792191E-1,-2.854882577E-1,-1.372502312E0,1.445026583E0
3.760059208E0,-4.988364192E-1,-2.486981615E-1,-1.938172479E0,2.016730301E0
3.770035208E0,-6.850698723E-1,-2.534038545E-1,-2.379095224E0,2.488700128E0
3.780011208E0,-7.564803091E-1,-3.100388159E-1,-2.379086453E0,2.515638861E0
3.789987208E0,-6.497971286E-1,-3.839346117E-1,-2.048418222E0,2.183039007E0
3.799963208E0,-4.768008216E-1,-5.114939600E-1,-1.558783493E0,1.708441124E0
3.809939208E0,-2.877122462E-1,-5.973598833E-1,-1.098212349E0,1.282843533E0
3.819915208E0,-1.148984088E-1,-6.729858702E-1,-7.685556865E-1,1.028002660E0
3.829891208E0,3.230418541E-2,-7.209207594E-1,-6.936265415E-1,1.000943595E0
3.839867208E0,1.104611761E-1,-7.192048940E-1,-8.276879936E-1,1.102054793E0
3.849843208E0,1.418146043E-1,-7.420429489E-1,-1.190829906E0,1.410253518E0
3.859819208E0,2.274445742E-1,-6.755725323E-1,-1.646391156E0,1.794082807E0
3.869795208E0,3.844571335E-1,-5.293019477E-1,-2.258057860E0,2.350913256E0
3.879771208E0,5.268750608E-1,-4.520169595E-1,-2.848340127E0,2.931715904E0
3.889747208E0,6.091350793E-1,-3.332427603E-1,-3.372207381E0,3.442946253E0
3.899723208E0,6.344221674E-1,-1.581366317E-1,-3.762332439E0,3.818722832E0
3.909699208E0,5.016888372E-1,-5.527577609E-2,-4.038159050E0,4.069579292E0
3.919674208E0,1.910170602E-1,1.498641372E-3,-4.149938518E0,4.154332614E0
3.929650208E0,-1.162799414E-1,1.575103949E-1,-4.038015209E0,4.042758634E0
3.939626208E0,-3.209902854E-1,2.314260712E-1,-3.743652340E0,3.764508684E0
3.949602208E0,-4.384265685E-1,3.480677909E-1,-3.422527349E0,3.468005550E0
3.959578208E0,-5.280856537E-1,4.562580912E-1,-3.090181552E0,3.168006933E0
3.969554208E0,-6.262009822E-1,4.967608769E-1,-2.842689963E0,2.952928253E0
3.979530208E0,-7.344824991E-1,5.683211486E-1,-2.480616336E0,2.648756478E0
3.989506208E0,-8.035587274E-1,6.553813657E-1,-1.944412043E0,2.203626456E0
3.999482208E0,-8.816528971E-1,6.702654532E-1,-1.165524911E0,1.607798472E0
4.009458208E0,-8.904986380E-1,6.709042615E-1,-2.414028829E-1,1.140778552E0
4.019434208E0,-8.441743644E-1,7.191445215E-1,6.207100081E-1,1.270858023E0
4.029410208E0,-7.855131966E-1,8.390698913E-1,1.182285370E0,1.648899015E0
4.039386208E0,-7.573451123E-1,9.406447980E-1,1.378919047E0,1.832976266E0
4.049362208E0,-7.055165622E-1,1.062805997E0,1.329274431E0,1.842357381E0
4.059338208E0,-6.996384294E-1,1.079072366E0,1.403631719E0,1.903699846E0
4.069314208E0,-6.236973506E-1,1.056027174E0,1.901975875E0,2.263118204E0
4.079290208E0,-4.842262738E-1,1.075762403E0,2.423113648E0,2.695036101E0
4.089266208E0,-4.311695526E-1,9.949398498E-1,2.644169975E0,2.857874620E0
4.099242208E0,-2.970509805E-1,1.077719028E0,2.670985891E0,2.895493605E0
4.109218208E0,-1.712031852E-1,1.376904388E0,2.463865233E0,2.827686000E0
4.119194208E0,-3.137931303E-1,1.448142186E0,1.953123810E0,2.451586127E0
4.129170208E0,-8.574207929E-1,1.118765897E0,1.438217999E0,2.013772222E0
4.139146208E0,-1.456413219E0,6.922229174E-1,1.237688908E0,2.032777869E0
4.149122208E0,-1.935384819E0,2.181698486E-1,1.516925615E0,2.468678959E0
4.159098208E0,-1.915234145E0,-1.372540319E-1,2.264587446E0,2.969059918E0
4.169074208E0,-1.561652283E0,-5.041511728E-1,3.271735259E0,3.660215549E0
4.179050208E0,-1.005254265E0,-9.037361495E-1,4.076440187E0,4.294722315E0
4.189025208E0,-1.923757339E-1,-1.086037277E0,4.720041459E0,4.847192669E0
4.199001208E0,4.918034613E-1,-1.150176555E0,4.812862499E0,4.972768061E0
4.208977208E0,8.804386497E-1,-1.105064848E0,4.325465500E0,4.550383756E0
4.218953208E0,1.002404990E0,-1.077649446E0,3.332418247E0,3.642959713E0
4.228929208E0,1.075021123E0,-8.364360130E-1,2.138021539E0,2.535040773E0
4.238905208E0,1.098421387E0,-5.860523915E-1,9.539463365E-1,1.568438894E0
4.248881208E0,9.691846190E-1,-4.631602907E-1,-1.273868555E-1,1.081694824E0
4.258857208E0,7.473144331E-1,-3.802608061E-1,-9.642052764E-1,1.277798481E0
4.268833208E0,4.497850042E-1,-3.161916947E-1,-1.626626397E0,1.717031501E0
4.278809208E0,2.276815143E-1,-3.140112680E-1,-2.072736207E0,2.108714616E0
4.288785208E0,1.911579050E-1,-3.604147714E-1,-2.308767838E0,2.344536006E0
4.298761208E0,3.168751612E-1,-4.565871432E-1,-2.333431978E0,2.398705168E0
4.308737208E0,4.928652426E-1,-5.253397281E-1,-2.339914201E0,2.448284389E0
4.318713208E0,6.782159123E-1,-6.451984397E-1,-2.368729280E0,2.546985719E0
4.328689208E0,8.456259356E-1,-7.024287938E-1,-2.392553760E0,2.633021635E0
4.338665208E0,7.740889066E-1,-7.713430542E-1,-2.425844883E0,2.660621570E0
4.348641208E0,6.039928186E-1,-8.187924783E-1,-2.519124929E0,2.716839866E0
4.358617208E0,4.774848727E-1,-7.418780574E-1,-2.641095509E0,2.784557477E0
4.368593208E0,2.224067411E-1,-7.737828049E-1,-2.875353679E0,2.985944301E0
4.378569208E0,3.507890850E-3,-7.243923976E-1,-3.036611116E0,3.121820578E0
4.388545208E0,3.823859766E-2,-5.014769487E-1,-3.089651209E0,3.130317223E0
4.398521208E0,1.844337532E-1,-3.445666243E-1,-3.236192958E0,3.259706556E0
4.408497208E0,2.688209157E-1,-3.533011951E-1,-3.442761639E0,3.471266933E0
4.418473208E0,4.781933360E-1,-2.480004425E-1,-3.554545784E0,3.595131266E0
4.428449208E0,6.607406312E-1,-1.816171494E-1,-3.529311540E0,3.595219453E0
4.438425208E0,6.510816888E-1,-1.287812702E-1,-3.385678196E0,3.450117219E0
4.448401208E0,6.202079516E-1,8.281236112E-2,-3.221667890E0,3.281868337E0
4.458376208E0,4.042690350E-1,2.204097708E-1,-3.103272883E0,3.137246644E0
4.468352208E0,2.066794121E-1,3.672061662E-1,-3.017677247E0,3.046954662E0
4.478328208E0,9.324218586E-2,5.349933350E-1,-2.853431883E0,2.904648943E0
4.488304208E0,-8.939267144E-2,6.291666900E-1,-2.594962732E0,2.671642445E0
4.498280208E0,-1.372665303E-1,6.268614252E-1,-2.180404497E0,2.272875078E0
4.508256208E0,7.020466782E-2,6.701530404E-1,-1.647815537E0,1.780261171E0
4.518232208E0,3.297955343E-1,8.079697207E-1,-1.164220982E0,1.454988199E0
4.528208208E0,4.569515710E-1,9.687415463E-1,-7.097215873E-1,1.284900639E0
4.538184208E0,5.115436614E-1,1.165763039E0,-2.266977203E-1,1.293086322E0
4.548160208E0,4.866944566E-1,1.238346135E0,4.804142547E-1,1.414627336E0
4.558136208E0,4.103124247E-1,1.180520827E0,1.414454330E0,1.887502784E0
4.568112208E0,2.645973256E-1,1.011442154E0,2.462360744E0,2.675116336E0
4.578088208E0,-1.154731536E-1,5.089163612E-1,3.390298081E0,3.430226084E0
4.588064208E0,-4.669596653E-1,2.705158773E-1,4.095036086E0,4.130441952E0
4.598040208E0,-5.530869591E-1,3.388831307E-1,4.558969379E0,4.604883143E0
4.608016208E0,-4.975338788E-1,4.225756440E-1,4.681406567E0,4.726698380E0
4.617992208E0,-5.850808766E-1,2.142827658E-1,4.578002066E0,4.620209914E0
4.627968208E0,-6.610864940E-1,-7.652338833E-2,4.428084719E0,4.477814809E0
4.637944208E0,-8.121355695E-1,-2.033803399E-1,4.424280521E0,4.502797561E0
4.647920208E0,-1.290121622E0,-5.969334751E-1,4.519133468E0,4.737437142E0
4.657896208E0,-1.613501883E0,-8.730474767E-1,4.700526377E0,5.045844671E0
4.667872208E0,-1.509004977E0,-9.147201441E-1,4.687097077E0,5.008261971E0
4.677848708E0,-1.206877151E0,-1.081839853E0,4.375957376E0,4.666468996E0
4.687824708E0,-8.072801878E-1,-1.252398895E0,4.010048561E0,4.277931013E0
4.697800708E0,-4.197749738E-1,-1.316190556E0,3.828660330E0,4.070283593E0
4.707775708E0,-2.325057596E-2,-1.162505701E0,3.647491955E0,3.828336147E0
4.717751708E0,2.709419931E-1,-1.010645617E0,3.325068297E0,3.485813149E0
4.727727708E0,4.206204812E-1,-8.516416973E-1,3.043580997E0,3.188353879E0
4.737703708E0,3.198296861E-1,-7.846676892E-1,2.833601051E0,2.957581669E0
4.747679708E0,-4.191137999E-3,-8.992481191E-1,2.638014611E0,2.787074781E0
4.757655708E0,-3.491341768E-1,-8.858272974E-1,2.407199866E0,2.588666813E0
4.767631708E0,-7.626811351E-1,-1.015644694E0,2.169422257E0,2.513883368E0
4.777607708E0,-1.087804452E0,-9.797987773E-1,1.766526294E0,2.294327640E0
4.787583708E0,-1.290665559E0,-9.036946343E-1,1.093104807E0,1.917644309E0
4.797559708E0,-1.513785076E0,-8.318978427E-1,-1.100738347E-2,1.727344910E0
4.807535708E0,-9.631980935E-1,-1.169862668E0,-1.197836625E0,1.931616372E0
4.817511708E0,-8.079068631E-2,-1.731896452E0,-2.589972718E0,3.116721215E0
4.827487708E0,1.449928364E0,-5.108984211E-1,-3.398001788E0,3.729574454E0
4.837463708E0,2.286321985E0,6.605128822E-1,-3.347138613E0,4.106931017E0
4.847439708E0,1.113761411E0,5.178615779E-1,-3.965340165E0,4.151212802E0
4.857415708E0,4.001164886E-1,2.826564512E-1,-4.392987977E0,4.420218460E0
4.867391708E0,1.025015881E0,-8.150726259E-2,-4.775776534E0,4.885216729E0
4.877367708E0,1.209154934E0,-4.180110151E-1,-4.762912075E0,4.931746171E0
4.887343708E0,1.691456816E0,1.790943682E-2,-4.946712867E0,5.227936027E0
4.897319708E0,1.565272879E0,-2.267550230E-1,-4.948933640E0,5.195521263E0
4.907295708E0,1.015169462E0,-3.614669779E-1,-4.185476725E0,4.321972099E0
4.917271708E0,9.183357699E-1,9.445007443E-2,-4.058922513E0,4.162584939E0
4.927247708E0,8.599245706E-1,1.059065241E-1,-3.823183828E0,3.920130233E0
4.937223708E0,1.995360880E0,-2.243702361E-1,-3.732110521E0,4.237977817E0
4.947199708E0,3.334275908E0,-1.658540793E-1,-3.756163042E0,5.025302399E0
4.957175708E0,2.869694744E0,8.976676168E-1,-3.819256253E0,4.860830526E0
4.967150708E0,2.487963948E0,1.552382400E0,-3.276086172E0,4.396884843E0
4.977126708E0,5.448322986E-1,1.418466251E0,-1.999717348E0,2.511525076E0
4.987102708E0,-9.385436010E-1,9.569013731E-1,-9.593193430E-1,1.648277261E0
4.997078708E0,-1.942154725E0,4.718665025E-1,-2.808593094E-2,1.998852619E0
5.007054708E0,-2.205428680E0,1.670803866E-1,-1.640132296E-1,2.217821422E0
5.017030708E0,-1.979237475E0,2.112354894E-1,-5.677342343E-1,2.069860762E0
5.027006708E0,-1.145059949E0,9.393227425E-1,-7.563987404E-1,1.663017906E0
5.036982708E0,-4.514108956E-1,8.345494089E-1,-1.422635754E0,1.710010819E0
5.046958708E0,4.164079278E-1,3.430888867E-1,-1.116334040E0,1.239881944E0
5.056934708E0,-2.061421991E-1,1.451311816E0,3.376655942E-1,1.504266813E0
5.066910708E0,-4.091615465E-1,1.351731394E0,1.804443149E0,2.291420086E0
5.076886708E0,-7.031095558E-1,6.130209196E-1,2.955932404E0,3.099628054E0
5.086862708E0,-1.217836953E0,5.157147726E-1,3.103744753E0,3.373769415E0
5.096838708E0,-5.469798347E-1,4.553894873E-1,3.325431994E0,3.400744694E0
5.106814708E0,-2.505724134E-1,3.727293000E-1,2.544643348E0,2.583974348E0
5.116790708E0,-6.153960586E-2,-2.208230227E-2,2.580541744E0,2.581369877E0
5.126766708E0,-3.768838929E-1,-8.585232854E-1,2.946492659E0,3.092074173E0
5.136742708E0,-9.580147561E-1,-1.399277590E0,2.999899372E0,3.446036316E0
5.146718708E0,-1.468346217E0,-1.387216538E0,1.722560495E0,2.654736332E0
5.156694708E0,-1.432022582E0,-9.591345710E-1,1.109241368E0,2.049644899E0
5.166670708E0,-9.824601375E-1,-1.766706973E-2,1.128356500E0,1.496238096E0
5.176646708E0,-2.990635190E-1,1.071862749E0,5.496908963E-2,1.114159029E0
5.186622708E0,-1.095506550E-1,6.225434026E-1,-1.693163618E0,1.807308682E0
5.196598708E0,7.729931384E-2,4.893528932E-1,-1.785872392E0,1.853316389E0
5.206573708E0,3.046606566E-1,8.975177819E-1,-5.892280143E-1,1.116040294E0
5.216549708E0,9.277403585E-1,1.460848332E0,3.031295997E-1,1.756891452E0
5.226525708E0,1.788701567E0,1.593836528E0,1.502831486E0,2.828121400E0
5.236501708E0,4.788459218E-1,1.104578213E0,1.891483047E0,2.242118320E0
5.246477708E0,-1.496223840E0,-1.060422672E0,2.143110956E0,2.820657121E0
5.256453708E0,-1.436166358E0,-2.404148351E0,1.632906307E0,3.241741215E0
5.266429708E0,-1.853189486E0,-3.700682321E0,1.221155906E0,4.315157316E0
5.276405708E0,-1.992991588E0,-3.961808447E0,3.393677187E-1,4.447821050E0
5.286381708E0,-2.044489770E0,-3.590356764E0,-9.843600440E-1,4.247300885E0
5.296357708E0,-1.956733296E0,-2.707140979E0,-1.585807570E0,3.697594234E0
5.306333708E0,-1.742350543E0,-1.785936858E0,-1.971213925E0,3.179786190E0
5.316309708E0,-1.675320255E0,-1.198616863E0,-2.240850674E0,3.043812097E0
5.326285708E0,-1.687830519E0,-9.116978645E-1,-2.154472681E0,2.884738704E0
5.336261708E0,-1.474628173E0,-5.226440521E-1,-1.861809597E0,2.431875825E0
5.346237708E0,-1.028201736E0,-1.288609385E-2,-1.468869689E0,1.793026219E0
5.356213708E0,-3.815161302E-1,3.828828803E-1,-1.084076706E0,1.211353029E0
5.366189708E0,4.084959872E-2,5.864267230E-1,-9.828280735E-1,1.145214396E0
5.376165708E0,2.986843271E-1,8.373601654E-1,-9.114511120E-1,1.273235054E0
5.386141708E0,7.962248571E-1,1.172440779E0,-5.256717038E-1,1.511595893E0
5.396117708E0,1.525371333E0,1.434027738E0,-4.815912992E-1,2.148283836E0
5.406093708E0,2.047965063E0,1.561555219E0,-6.826630121E-1,2.664328131E0
5.416069708E0,2.254161568E0,1.713618641E0,-1.236946896E0,3.089946738E0
5.426045708E0,2.633246791E0,2.279634817E0,-2.142553716E0,4.089163727E0
5.436021708E0,2.668425687E0,2.581936012E0,-2.027016828E0,4.230329354E0
5.445996708E0,5.622747256E-1,1.469699847E-1,-1.380763843E0,1.498086057E0
5.455972708E0,-3.473158389E-1,-1.517569174E-1,-1.880002624E0,1.917829064E0
5.465948708E0,8.003040209E-2,7.090376823E-1,-9.634340286E-1,1.198893001E0
5.475924708E0,1.350487545E-1,5.981785666E-1,-1.364792758E-1,6.282375000E-1
5.485900708E0,2.038434394E-2,3.376680062E-1,-6.089290380E-2,3.437195799E-1
5.495876708E0,2.754082609E-1,3.664880551E-1,1.916816694E-1,4.968954287E-1
5.505852708E0,7.591678356E-1,6.763260922E-1,3.333766615E-1,1.069996628E0
5.515828708E0,1.024903029E0,8.864563116E-1,7.173311538E-1,1.533230249E0
5.525804708E0,9.863526289E-1,8.117863445E-1,1.540517376E0,2.001270188E0
5.535780708E0,6.678637824E-1,6.497426764E-1,2.085045181E0,2.283773409E0
5.545756708E0,9.690663591E-2,2.265047987E-1,2.413102046E0,2.425645647E0
5.555732708E0,-3.942953662E-1,-1.511263318E-1,2.714403806E0,2.747052243E0
5.565708708E0,-4.474401611E-1,-9.736820050E-2,2.623781903E0,2.663440396E0
5.575684708E0,-1.205825237E-1,1.236179595E-1,2.430695148E0,2.436821792E0
5.585660708E0,5.816006139E-2,1.311345553E-1,2.256113661E0,2.260669749E0
5.595636708E0,1.334890097E-2,1.111153699E-2,2.155149204E0,2.155219188E0
5.605612708E0,-2.046366873E-1,-1.255764844E-1,2.555830241E0,2.567082750E0
5.615588708E0,-5.283751640E-1,-3.745835982E-1,3.073689480E0,3.141187706E0
5.625564708E0,-7.712642629E-1,-8.646901976E-1,3.412562524E0,3.603903534E0
5.635540708E0,-8.853819589E-1,-1.272124038E0,4.005574272E0,4.294976837E0
5.645516708E0,-7.871918591E-1,-1.569542370E0,4.466822523E0,4.799545575E0
5.655492708E0,-4.496739071E-1,-1.844271020E0,4.550216682E0,4.930315818E0
5.665468708E0,1.006827678E-1,-2.007577906E0,4.215562989E0,4.670275942E0
5.675443708E0,5.415493794E-1,-1.901610863E0,3.666186088E0,4.165371536E0
5.685419708E0,7.843572751E-1,-1.720760722E0,2.870457221E0,3.437405774E0
5.695395708E0,9.216512143E-1,-1.435513808E0,2.062289572E0,2.676411615E0
5.705371708E0,9.219663061E-1,-1.121332679E0,1.384377422E0,2.005968518E0
5.715347708E0,6.253560595E-1,-9.704658171E-1,7.447358841E-1,1.373865219E0
5.725323708E0,1.779862478E-1,-6.538592624E-1,4.710101777E-1,8.252645800E-1
5.735299708E0,-3.619806192E-1,-5.718818106E-1,3.763443410E-2,6.778606971E-1
5.745275708E0,-7.639339010E-1,-4.363540595E-1,-4.423933196E-1,9.847394171E-1
5.755251708E0,-9.699036804E-1,-2.277399499E-1,-7.386658895E-1,1.240244303E0
5.765227708E0,-1.103800387E0,-1.394296712E-1,-1.004910668E0,1.499220257E0
5.775203708E0,-1.261050873E0,-5.606314022E-2,-1.258787416E0,1.782677239E0
5.785179708E0,-1.148190914E0,5.849843245E-2,-1.649613556E0,2.010718609E0
5.795155708E0,-9.141682401E-1,1.306027145E-1,-2.036238472E0,2.235850566E0
5.805131708E0,-6.611262551E-1,2.201115628E-1,-2.513284730E0,2.608090712E0
5.815107708E0,-4.264987602E-1,2.882917418E-1,-2.917190507E0,2.962264974E0
5.825083708E0,-1.713563823E-1,3.668277052E-1,-3.191069995E0,3.216652497E0
5.835059708E0,1.731595905E-1,4.577071774E-1,-3.451235424E0,3.485757601E0
5.845035708E0,4.478232999E-1,5.148990861E-1,-3.657356792E0,3.720473825E0
5.855011708E0,6.007298164E-1,5.278579777E-1,-3.835368841E0,3.917852026E0
5.864987708E0,7.174597925E-1,5.720901907E-1,-4.004883131E0,4.108664580E0
5.874963708E0,8.216983983E-1,6.672941905E-1,-4.211974552E0,4.342948241E0
5.884938708E0,8.476836439E-1,7.280861568E-1,-4.401968130E0,4.541585674E0
5.894914708E0,7.874167576E-1,8.236765113E-1,-4.549876374E0,4.690399041E0
5.904890708E0,7.667415878E-1,9.651941867E-1,-4.552784194E0,4.716708217E0
5.914866708E0,6.957558051E-1,1.080046951E0,-4.555636466E0,4.733328762E0
5.924842708E0,5.772849302E-1,1.078373843E0,-4.272755190E0,4.444388028E0
5.934818708E0,3.339144957E-1,1.088192634E0,-3.689496013E0,3.861093489E0
5.944794708E0,8.594190057E-2,1.109937990E0,-3.007880237E0,3.207287308E0
5.954770708E0,-1.127828862E-1,1.052453428E0,-2.383708677E0,2.608149776E0
5.964746708E0,-1.977665378E-1,1.052532731E0,-1.802037604E0,2.096252915E0
5.974722708E0,-1.099575116E-1,1.176012185E0,-1.404511725E0,1.835142637E0
5.984698708E0,-5.497245178E-2,1.187373471E0,-1.238189430E0,1.716388882E0
5.994674708E0,-4.956794344E-2,1.145453613E0,-1.235109116E0,1.685234550E0
6.004650708E0,-6.983293109E-2,1.244619320E0,-1.093343373E0,1.658117493E0
6.014626708E0,-2.167581846E-1,1.237998957E0,-7.915983939E-1,1.485346271E0
6.024602708E0,-2.956323363E-1,1.246903243E0,-4.593175006E-1,1.361300386E0
6.034578708E0,-2.318910711E-1,1.234917766E0,2.286775875E-1,1.277140868E0
6.044554708E0,-2.966112333E-1,1.052980336E0,1.161009107E0,1.595207810E0
6.054530708E0,-5.945257379E-1,6.488093877E-1,2.148671073E0,2.321896177E0
6.064506708E0,-9.707960386E-1,1.499751246E-1,3.162426240E0,3.311476590E0
6.074482708E0,-1.205370689E0,-1.413391526E-1,3.970892097E0,4.152213783E0
6.084458708E0,-1.199315020E0,-1.763814063E-1,4.383656990E0,4.548177165E0
6.094434708E0,-1.112209999E0,-1.028842810E-1,4.284315720E0,4.427522721E0
6.104410708E0,-1.111964343E0,-2.748878039E-1,3.930090226E0,4.093609311E0
6.114385708E0,-1.111373409E0,-4.744377425E-1,3.679903656E0,3.873232880E0
6.124361708E0,-9.782470724E-1,-6.214460995E-1,3.729566397E0,3.905486922E0
6.134337708E0,-7.411517601E-1,-7.721986480E-1,4.003995523E0,4.144584036E0
6.144313708E0,-4.656999557E-1,-9.248906448E-1,4.228216948E0,4.353173292E0
6.154289708E0,-1.560712489E-1,-1.140706331E0,4.212047642E0,4.366567818E0
6.164265708E0,1.534271380E-1,-1.278672481E0,4.044554735E0,4.244639702E0
6.174241708E0,3.541372007E-1,-1.289561166E0,3.744109007E0,3.975768280E0
6.184217708E0,4.655697090E-1,-1.270748334E0,3.286882471E0,3.554596019E0
6.194193708E0,4.559451921E-1,-1.226108351E0,2.758857263E0,3.053280384E0
6.204169708E0,4.718090536E-1,-1.149736917E0,2.189834302E0,2.517910450E0
6.214145708E0,5.406176987E-1,-1.004680873E0,1.680191571E0,2.030934481E0
6.224121708E0,4.695396761E-1,-9.409926342E-1,1.205976534E0,1.600098136E0
6.234097708E0,3.625562411E-1,-8.767809239E-1,6.990404785E-1,1.178494551E0
6.244073708E0,2.698544841E-1,-7.834024979E-1,1.495624208E-1,8.419678343E-1
6.254049708E0,2.109855209E-1,-6.591113777E-1,-4.169935995E-1,8.079767078E-1
6.264025708E0,2.845863247E-1,-5.124662058E-1,-1.174553597E0,1.312702228E0
6.274001708E0,4.634405185E-1,-3.911427668E-1,-1.837333152E0,1.934828905E0
6.283977708E0,6.087444853E-1,-2.156959648E-1,-2.391151598E0,2.476832768E0
6.293953708E0,5.452460622E-1,-1.000926924E-1,-2.728957525E0,2.784694057E0
6.303929708E0,4.502842102E-1,3.268286571E-2,-2.949175361E0,2.983531356E0
6.313904708E0,2.444444583E-1,2.111934260E-1,-3.004442074E0,3.021759079E0
6.323880708E0,2.770520411E-2,2.971375558E-1,-3.020522502E0,3.035228903E0
